LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value
COL;GDPLTFORECAST;TOT;MLN_USD;A;2042;1138214
COL;GDPLTFORECAST;TOT;MLN_USD;A;2043;1158897
COL;GDPLTFORECAST;TOT;MLN_USD;A;2044;1179631
COL;GDPLTFORECAST;TOT;MLN_USD;A;2045;1200434
COL;GDPLTFORECAST;TOT;MLN_USD;A;2046;1221315
COL;GDPLTFORECAST;TOT;MLN_USD;A;2047;1242270
COL;GDPLTFORECAST;TOT;MLN_USD;A;2048;1263277
COL;GDPLTFORECAST;TOT;MLN_USD;A;2049;1284305
COL;GDPLTFORECAST;TOT;MLN_USD;A;2050;1305320
COL;GDPLTFORECAST;TOT;MLN_USD;A;2051;1326301
COL;GDPLTFORECAST;TOT;MLN_USD;A;2052;1347240
COL;GDPLTFORECAST;TOT;MLN_USD;A;2053;1368135
COL;GDPLTFORECAST;TOT;MLN_USD;A;2054;1388986
COL;GDPLTFORECAST;TOT;MLN_USD;A;2055;1409804
COL;GDPLTFORECAST;TOT;MLN_USD;A;2056;1430616
COL;GDPLTFORECAST;TOT;MLN_USD;A;2057;1451394
COL;GDPLTFORECAST;TOT;MLN_USD;A;2058;1472191
COL;GDPLTFORECAST;TOT;MLN_USD;A;2059;1493069
COL;GDPLTFORECAST;TOT;MLN_USD;A;2060;1514093
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2016;72338.66005
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2017;74647.78441
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2018;77373.18122
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2019;80261.76737
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2020;82940.85
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2021;85721.2
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2022;88658.03
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2023;91710.48
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2024;94835.76
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2025;98029.26
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2026;101283
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2027;104584.9
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2028;107930.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2029;111317
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2030;114741.8
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2031;118202.9
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2032;121705.7
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2033;125248.3
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2034;128828.4
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2035;132443.6
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2036;136091.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2037;139758.3
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2038;143437.8
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2039;147123.3
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2040;150809.2
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2041;154490.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2042;158161.1
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2043;161815.3
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2044;165448.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2045;169057.6
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2046;172640.7
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2047;176193.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2048;179711.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2049;183191.6
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2050;186634
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2051;190041.2
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2052;193426.8
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2053;196792.6
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2054;200142.9
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2055;203484.6
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2056;206826.3
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2057;210159.5
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2058;213487.1
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2059;216812
CRI;GDPLTFORECAST;TOT;MLN_USD;A;2060;220139.3
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2016;44798.88845
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2017;46836.94117
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2018;48766.61943
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2019;50499.64673
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2020;51911.12
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2021;53184.02
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2022;54354.95
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2023;55457.1
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2024;56521.18
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2025;57554.88
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2026;58553.24
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2027;59514.12
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2028;60431.02
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2029;61298.2
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2030;62112.29
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2031;62877.61
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2032;63600.23
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2033;64295.67
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2034;64977.08
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2035;65653.34
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2036;66330.2
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2037;67018.17
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2038;67720.8
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2039;68437.5
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2040;69163.51
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2041;69891.53
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2042;70607.23
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2043;71302.95
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2044;71971.4
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2045;72607.02
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2046;73206.2
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2047;73768.31
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2048;74296.66
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2049;74797.38
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2050;75278.94
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2051;75751.17
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2052;76225.7
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2053;76715.65
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2054;77234.1
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2055;77790.58
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2056;78389.83
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2057;79032.28
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2058;79714.09
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2059;80427.92
LVA;GDPLTFORECAST;TOT;MLN_USD;A;2060;81162.91
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2016;76733.14547
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2017;79671.20867
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2018;82306.86054
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2019;84658.86674
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2020;86373.02
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2021;87920.58
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2022;89336.89
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2023;90624.43
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2024;91804.7
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2025;92896.85
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2026;93887.58
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2027;94762.92
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2028;95527.14
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2029;96190.96
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2030;96767.17
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2031;97271.31
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2032;97734.88
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2033;98183.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2034;98641.46
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2035;99125.97
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2036;99646.87
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2037;100198.8
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2038;100787.7
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2039;101417.7
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2040;102089.5
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2041;102799.9
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2042;103542.4
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2043;104311.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2044;105100.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2045;105902.4
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2046;106709
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2047;107512.1
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2048;108305.2
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2049;109081.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2050;109835
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2051;110560.2
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2052;111257.4
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2053;111935.8
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2054;112609.4
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2055;113290.1
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2056;113986.1
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2057;114706.9
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2058;115462.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2059;116259.6
LTU;GDPLTFORECAST;TOT;MLN_USD;A;2060;117093.1
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2016;1593610.277
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2017;1581889.429
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2018;1607575.74
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2019;1640774.202
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2020;1686648
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2021;1730028
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2022;1767250
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2023;1799192
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2024;1829051
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2025;1859603
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2026;1891361
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2027;1924746
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2028;1960026
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2029;1997268
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2030;2036354
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2031;2077103
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2032;2119355
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2033;2163117
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2034;2208326
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2035;2254859
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2036;2302633
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2037;2351784
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2038;2402527
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2039;2455060
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2040;2509517
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2041;2565983
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2042;2624379
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2043;2684782
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2044;2747194
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2045;2811527
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2046;2877633
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2047;2945394
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2048;3014584
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2049;3084855
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2050;3155821
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2051;3227174
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2052;3298831
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2053;3370791
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2054;3443062
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2055;3515665
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2056;3588702
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2057;3662195
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2058;3736503
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2059;3811932
SAU;GDPLTFORECAST;TOT;MLN_USD;A;2060;3888646
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2016;12612189.01
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2017;12935804.27
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2018;13226112.6
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2019;13501272
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2020;13679000
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2021;13838960
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2022;13999500
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2023;14167290
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2024;14345570
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2025;14534690
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2026;14732540
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2027;14937250
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2028;15147960
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2029;15364170
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2030;15585610
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2031;15812260
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2032;16044360
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2033;16282220
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2034;16526260
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2035;16776930
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2036;17034730
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2037;17299220
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2038;17570710
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2039;17849490
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2040;18135910
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2041;18430390
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2042;18734310
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2043;19048190
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2044;19372550
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2045;19707730
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2046;20054140
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2047;20411010
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2048;20778700
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2049;21157520
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2050;21547670
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2051;21949380
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2052;22362960
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2053;22788750
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2054;23227150
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2055;23678600
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2056;24143540
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2057;24622230
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2058;25114990
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2059;25622010
EA16;GDPLTFORECAST;TOT;MLN_USD;A;2060;26143340
